MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,Cloud9am,Cloud3pm,RainToday,RISK_MM,RainTomorrow,AverageTemp,AveragePressure,AverageHumidity,AverageWindSpeed
10.2,19.4,0.8,2.2,3.7,NW,59,N,NW,7,6,No,4.4,Yes,16.1,1019.8,66.5,28
6,19.4,4.4,2.6,9.1,E,43,NNE,W,1,6,Yes,1.6,Yes,15.45,1020.1,62.5,15
10.9,19.8,1.6,3.2,6.2,NW,39,N,WNW,8,6,Yes,0.4,No,15.6,1014.2,82,14.5
14,18.4,0.4,2.2,2.2,NW,76,NW,WNW,7,7,No,14.8,Yes,17.15,1003.4,68,41
13.4,19.8,14.8,2,5.1,NW,81,NW,WNW,4,8,Yes,12.8,Yes,16.25,1006.4,76.5,36
10.7,17,12.8,3.8,8.4,W,52,W,WSW,2,6,Yes,1.6,Yes,14.8,1016.2,49,26
8.6,18.4,1.6,2.6,6.8,SW,30,ESE,W,7,3,Yes,0,No,14.8,1022.05,67,11
9.4,20,0,2.8,5.7,NW,50,N,WNW,7,4,No,9.6,Yes,16,1016.25,63.5,21.5
11.8,18,9.6,4.6,3,SW,43,ENE,SW,6,6,Yes,2.6,Yes,15,1011.4,73,17
5.9,18.7,2.6,2.4,7.7,WSW,39,NNE,W,2,5,Yes,0.2,No,15.5,1018.85,64,13
10.3,20.4,0.2,1.8,4.2,NW,57,N,NW,6,5,No,7,Yes,17.25,1016.8,57,28
12,17.5,7,4.6,8.1,WSW,63,W,WSW,7,4,Yes,0.8,No,15.55,1017.9,47.5,25.5
8.7,16.8,0.8,3.2,2.6,W,37,ENE,WSW,5,7,No,1,No,15.3,1019.3,70.5,15
9.4,18.2,1,1.6,5.4,NW,57,NNE,NW,6,7,No,6.8,Yes,15.4,1011.8,75,27
12.5,17.5,6.8,3.6,5,WSW,72,WNW,WSW,8,6,Yes,1.2,Yes,14.4,1010.85,70,27.5
4.3,17.7,1.2,2.8,8.5,WSW,35,N,W,5,3,Yes,1,No,14.5,1022.75,58.5,14.5
12,20.1,1,2.6,6.4,WSW,39,WSW,WSW,6,5,No,0,No,17.65,1021.55,74,21
12.3,19.1,0,3.8,7.2,SW,54,WSW,SW,7,8,No,0,No,16.45,1021.6,61,31.5
2.5,18.7,0,3.6,10.3,ESE,37,SE,ESE,2,1,No,0,No,16,1028.2,41,20.5
7.2,21,0,6.2,11.1,E,50,ENE,ENE,1,0,No,0,No,17.25,1027.45,37,20.5
7.7,26.5,0,4.2,10.8,NNE,37,NNE,WNW,2,1,No,2.2,Yes,22,1017.8,19.5,24
10.6,17,2.2,4.4,0.9,SSW,48,S,SW,7,7,Yes,2,Yes,14.9,1012.6,65.5,31
8.1,14.3,2,3.4,2.7,WSW,33,N,WSW,8,6,Yes,3.2,Yes,12,1008.35,73.5,16.5
5.4,19.1,3.2,2.4,11.1,WSW,39,S,SW,1,2,Yes,0,No,14.35,1018.6,50,22.5
3.9,20.1,0,4.2,11.3,W,31,ENE,SW,1,1,No,0,No,16.75,1022.05,47,15
6.1,21.8,0,3.2,10.8,WNW,39,N,W,1,3,No,0.6,No,17.6,1020.55,59.5,14.5
11.6,20.2,0.6,4.2,11,S,31,S,WSW,4,5,No,0,No,18.2,1022.9,52,18.5
4.7,20.2,0,5.2,8.2,W,33,ENE,SW,7,8,No,0,No,16.75,1023.85,54.5,21.5
11.7,24.3,0,4.4,11.2,E,54,E,WSW,1,1,No,0,No,19.65,1019.4,45,19.5
8.5,23.8,0,5.8,10.9,ESE,41,ESE,W,1,2,No,0,No,19.7,1017.85,55.5,18.5
10.8,22.8,0,4.6,8.8,SSE,35,S,SSE,5,7,No,0,No,19.55,1017.45,58.5,21
9.5,24.4,0,4.2,10.9,WSW,37,E,WSW,1,1,No,0,No,20.45,1014.7,55,20
8.2,23,0,4.6,8.9,W,33,NNE,W,7,1,No,0,No,19.25,1013.2,65.5,13
14.1,20.6,0,4.6,5.2,SW,48,WSW,WSW,4,7,No,0.4,No,16.85,1015.55,74,23
8.6,17.7,0.4,5.2,7.8,WSW,46,SW,SW,7,6,No,0,No,14.6,1023.75,47,23
7.4,19.8,0,4.4,7.4,SW,41,WNW,SW,7,6,No,0,No,16.8,1024.35,53.5,16.5
8.9,20.7,0,4.2,8.5,WSW,41,S,WSW,7,1,No,0,No,17.4,1024.3,53.5,24
8.2,23.9,0,4.8,11.5,SSE,31,SE,W,1,0,No,0,No,19.75,1023.4,48,17
12.8,27.8,0,5.8,12,E,56,ESE,ESE,1,1,No,0,No,23,1022.95,34,22.5
13.2,31.5,0,8,12.2,E,61,E,E,0,0,No,0,No,26.1,1021.55,28,19.5
17.1,37,0,11.2,12.2,E,63,NE,NNE,0,0,No,0,No,32.15,1016.65,13.5,23.5
13,25.6,0,7.2,11.6,NW,33,NNE,W,2,1,No,0,No,23.3,1016.2,58.5,14
16.1,22.2,0,6.4,5.8,SW,35,S,W,7,4,No,0,No,19.5,1019.65,53,21
9.4,23.7,0,5,12,SW,46,SE,SW,2,1,No,0,No,19.45,1021.1,45.5,25
11.7,25.9,0,5.2,12,E,56,E,W,0,1,No,0,No,20.8,1016.35,42,25
8.1,24.9,0,7,11.3,SE,39,S,W,1,4,No,0,No,20.7,1016.3,54,14
12.6,27.1,0,6,11.4,E,52,E,ESE,2,1,No,0,No,22.8,1016.95,45,21.5
14.1,21.2,0,8.2,1.2,E,69,E,NW,7,7,No,0,No,18.45,1018.7,51,25
15,32.5,0,4.8,12.1,ENE,74,ENE,ESE,1,3,No,0,No,26.2,1017,35.5,30
16.5,24.4,0,6.8,0.4,NE,37,N,NNE,8,7,No,2,Yes,22.55,1016.25,69,17.5
15.6,26.7,2,0.4,9.2,WNW,39,NNW,WNW,5,5,Yes,0,No,23.9,1010.95,63.5,18.5
14.9,21.4,0,4.4,5.7,WNW,67,NNW,WNW,5,4,No,1,No,19.6,1011.3,49,34
8.4,21.3,1,4.6,9.3,SW,44,SSW,WSW,7,6,No,0,No,18.95,1019.5,49,19.5
7.4,27.8,0,5,11.2,SSW,48,E,SW,7,6,No,0,No,21.85,1014.75,49,25.5
11.6,24.5,0,6.6,11.6,WSW,50,S,SW,1,1,No,0,No,20.5,1018.35,48.5,29.5
10.3,24.3,0,9.4,12.7,ESE,57,ESE,E,3,0,No,0,No,19.7,1024,18.5,33
10.4,26.4,0,8.4,12.7,E,54,ENE,E,0,1,No,0,No,21.6,1022.95,28,27
11.3,31.3,0,9.4,12.7,E,54,ENE,ESE,1,1,No,0,No,25.35,1020.85,24.5,20.5
15.7,34.5,0,9,7.3,E,65,NE,ESE,6,6,No,0,No,29.3,1016.85,21,20.5
20.5,31.2,0,8.8,6.9,SSW,54,NNE,S,7,5,No,0,No,28.1,1011.35,37.5,15
19.7,29.5,0,6.4,8.8,NW,41,NNW,W,7,7,No,0,No,24.2,1006.8,57,20.5
13.3,24,0,5.8,8.1,W,41,NNW,W,7,7,No,0,No,20.95,1012.85,55.5,20.5
11.1,23.5,0,6,11.3,SW,35,S,WSW,3,1,No,0,No,20.9,1019.95,50,14.5
9.4,30.9,0,8.2,10.3,E,37,E,SW,7,7,No,0,No,25.65,1016,39.5,20
17.1,32.9,0,6.4,10.7,ENE,39,N,W,6,4,No,0,No,27.35,1008,41.5,14.5
12.9,33.7,0,7,8.5,N,41,NE,WSW,7,3,No,0.4,No,29.55,1011.15,39.5,13
19.4,30.6,0.4,5.8,3.6,E,50,S,E,8,7,No,1.4,Yes,25.05,1011.15,64.5,22
18.7,26.2,1.4,4.6,10.4,W,44,NW,WNW,3,3,Yes,0,No,24.1,1012.7,55,21.5
12.7,23.7,0,7.4,11.4,NW,41,NW,W,5,2,No,0,No,21.7,1015.65,47,25
9.4,27.6,0,6.2,10.9,WSW,37,W,WSW,1,1,No,0,No,24.45,1012.55,46.5,17.5
15.7,23.8,0,8,8.5,WSW,39,WSW,W,5,7,No,0,No,20.85,1011.8,59.5,25
12.2,22.9,0,8.2,10,WNW,44,W,W,6,6,No,7.2,Yes,20.9,1008.7,53,19.5
15.2,22.2,7.2,5.2,3.3,NW,78,NW,WSW,7,8,Yes,19.6,Yes,18.3,1000.8,79.5,30.5
13.2,21.4,19.6,3,8.2,SSW,59,WSW,SW,6,3,Yes,3.8,Yes,17.8,1008.25,68.5,27
11.9,22,3.8,6.2,7.7,SSW,35,SSE,WNW,7,6,Yes,0,No,18.4,1019.25,52,21.5
10.6,22.6,0,5,11.6,SW,50,ESE,SW,1,1,No,0,No,18.95,1020,47.5,18
11.4,27.8,0,6.8,13.1,SSW,44,ESE,SW,1,1,No,0,No,22.75,1022.5,49,25
11.2,34.3,0,7.6,13.2,SSW,39,NNE,WSW,0,0,No,0,No,29.9,1021.65,18.5,27
11.3,37.1,0,9.2,13.2,N,39,NNE,W,0,0,No,0,No,31.05,1017.85,12.5,20.5
10.9,24.1,0,10.4,12.2,SW,52,SW,WSW,3,2,No,0,No,22.05,1015.3,45.5,31.5
9.8,21.6,0,9.2,13,SW,52,S,WSW,3,2,No,0,No,19.35,1018.75,36,27.5
6.8,22.9,0,8.2,13.1,WSW,39,ESE,SW,7,3,No,0,No,19.35,1020.75,40,18.5
9.9,31.6,0,7.2,13.1,E,65,ENE,WSW,0,1,No,0,No,25.6,1017.7,26,16.5
11.6,29.7,0,8,12.7,W,39,E,SW,1,0,No,0,No,25.1,1012.75,37.5,17.5
9.4,26.7,0,7.8,12.6,W,37,SSW,W,0,0,No,0,No,23.7,1014.35,44.5,19.5
13.5,24.7,0,6.2,12.4,SW,41,WSW,WSW,1,2,No,0,No,22.45,1015.55,42.5,20.5
9.1,24.3,0,9.2,13.2,E,43,S,SW,1,0,No,0,No,21.15,1020.75,37.5,28.5
14,29.3,0,8.6,13.2,E,50,E,WSW,0,1,No,0,No,24.15,1020.7,38.5,28
13.4,35.8,0,9,13.1,E,46,E,SSE,4,5,No,0,No,29,1016.8,27,18.5
18.9,37.2,0,11.2,13.1,E,52,ENE,WSW,1,2,No,0,No,31.9,1013.05,27.5,20.5
17.7,32.3,0,10.6,10.5,E,43,SSW,WSW,1,6,No,0,No,27.2,1013.75,44,20
18,29.5,0,9.4,11.2,ESE,52,ESE,ESE,6,1,No,0,No,24.55,1017.75,39,30.5
13.2,28.3,0,10,12.7,E,52,ESE,WSW,5,5,No,0,No,23.2,1018.9,35.5,24.5
14.1,29.7,0,9.6,12.7,SSE,41,SE,SE,1,0,No,0,No,25.25,1018.6,29,17
13.6,28.4,0,9.8,12.7,SE,44,ESE,W,2,4,No,0,No,23.2,1022.2,35.5,22
13.3,32.3,0,9.2,13.4,E,52,E,E,1,3,No,0,No,27.6,1019.55,23,25
12.6,37.1,0,9.6,13.2,E,41,NE,NE,1,3,No,0,No,32.4,1014.75,11,18.5
13,39,0,11.8,13.5,ENE,37,NE,W,2,2,No,0,No,33.6,1010.35,16,29
11.6,28.5,0,10.8,12.8,W,35,NE,W,4,2,No,0,No,25.7,1009.3,50,13
10.9,28.1,0,9.4,8.7,SW,48,S,SW,1,5,No,0,No,22.55,1013.2,46.5,25
14.3,25.5,0,8.8,10.1,SW,54,SSE,WSW,0,1,No,0,No,21.5,1017.05,40.5,26
13.2,29.1,0,8.8,13.3,ESE,54,ESE,E,0,0,No,0,No,23.35,1021.6,27.5,25
15.4,34.8,0,11.4,12.7,E,59,ENE,SE,4,1,No,0,No,28.45,1017.15,24,20
20.2,37.2,0,10.2,11.9,E,54,ENE,S,2,3,No,0,No,32.65,1011.75,27,16.5
19.4,36.5,0,11,13.1,ESE,35,NE,W,1,1,No,0,No,32.35,1010.25,36.5,15.5
21.1,34.2,0,8.6,13.2,E,44,SE,WSW,1,2,No,0,No,29.7,1008,39.5,18.5
18.6,32.6,0,12.8,11.7,ENE,44,E,SW,0,7,No,0,No,27.45,1004.9,40,22.5
15.3,26.9,0,11.6,12.5,SSW,52,S,SW,1,0,No,0,No,22.75,1012.2,42,32.5
14.8,30.8,0,8.4,13,ESE,41,E,SW,0,0,No,0,No,25.35,1017.8,34,21.5
13.4,36.2,0,9.6,10.4,ENE,37,E,WSW,7,7,No,0,No,29.1,1014.25,26,21.5
14.4,35.1,0,9.2,11.9,WSW,39,SSW,SW,3,1,No,0,No,30.95,1011.65,27,22.5
16.8,32.6,0,11.2,13.2,SW,37,SE,WNW,0,0,No,0,No,28.25,1014.75,37.5,17.5
17,40.2,0,11.4,9.7,E,67,ENE,WSW,1,5,No,0,No,33.1,1010.25,20.5,34
24.7,42.7,0,10.6,4.1,NW,52,ENE,NW,7,7,No,0,No,32.25,1002.5,25.5,22.5
17.9,25.5,0,10.4,12.9,WSW,57,SW,SW,4,3,No,0,No,22.8,1013.55,46.5,29
15.2,27.6,0,11.2,12.1,ESE,48,E,SSW,0,0,No,0,No,23.15,1015.1,40,29
13.2,31.3,0,8.2,13.1,WSW,39,SSE,W,0,0,No,0,No,25.25,1016.7,39,19.5
16.9,37.4,0,9,13.5,E,57,E,ESE,0,0,No,0,No,30.8,1016.45,26,20
20.8,40.7,0,12.8,13,E,67,NE,WSW,0,0,No,0,No,35.35,1010.8,13,27
21.1,36.8,0,14,12.5,SE,56,ESE,SE,2,6,No,0,No,30.8,1007.65,28,26.5
18.7,39.4,0,12.4,12.8,ESE,50,E,SW,1,1,No,0,No,32.4,1006.05,27,22
22.2,35.9,0,13.6,12.7,E,52,NW,WNW,5,7,No,0,No,27.95,1004.75,48,16.5
16.6,29,0,7.2,13.1,WSW,43,SSW,WSW,4,1,No,0,No,25.1,1010.35,54,26
15.4,33.1,0,8,13.2,SSW,39,SE,SW,1,2,No,0,No,28.15,1009.95,43.5,18.5
18.4,33.1,0,12.2,13.2,SW,50,SE,WSW,1,0,No,0,No,28.85,1006.6,36,19.5
13.4,27.4,0,9.2,11.8,SSW,50,S,WSW,7,2,No,0,No,24.75,1010.45,49.5,27.5
12.4,26,0,9,12.3,S,52,S,WSW,1,2,No,0,No,22.65,1015.15,38.5,24.5
14.9,29.8,0,9.6,13.2,SE,46,E,WSW,0,0,No,0,No,24.55,1016.7,35.5,26
14.2,35.5,0,9.8,13.1,WSW,43,ENE,SW,0,0,No,0,No,30.7,1014,23.5,26.5
18.8,39.1,0,11.8,13.1,WSW,35,E,WSW,0,1,No,0,No,32.5,1011.2,24.5,20.5
19.3,35.4,0,12,13.2,E,50,S,SSE,0,0,No,0,No,29.2,1015.3,31.5,22
15.7,36,0,10,13.3,E,61,E,E,0,1,No,0,No,28.85,1017.1,20.5,26
20.5,43,0,15.8,13.2,E,65,NE,S,0,0,No,0,No,36.2,1013,15.5,17.5
26.6,43.2,0,13.2,12.8,WSW,39,NNE,W,1,1,No,0,No,38.65,1010.1,8.5,21.5
27,42.2,0,14,8.4,E,52,S,W,7,7,No,0,No,36.8,1007.95,14.5,11
21,32,0,13.8,11,SSE,50,S,WSW,6,1,No,0,No,26.8,1008.25,54.5,22
18.5,30.6,0,10.6,10,SW,44,SE,SSE,6,0,No,0,No,25.25,1014.35,36.5,19.5
16.9,30.9,0,9.6,13.1,E,43,E,WSW,0,1,No,0,No,26.25,1013.4,37,28
16.8,37.2,0,9.2,11.3,E,48,ENE,SW,1,4,No,0,No,30.4,1007.7,30.5,28
25,36.4,0,10.2,13,ESE,56,E,WSW,1,2,No,0,No,30.35,1004.1,38,26
20.7,31.8,0,10.2,6,SE,46,ENE,WSW,7,6,No,0,No,26.8,1008.4,55.5,16.5
20.7,34.3,0,7.2,13.2,ESE,52,E,SSW,1,2,No,0,No,29.1,1011.1,41.5,22.5
20.1,36.8,0,11.8,12.7,E,54,E,ESE,0,0,No,0,No,31.3,1011.5,36,16
19.7,36.6,0,10.6,13,E,67,ESE,E,0,0,No,0,No,30.5,1012.2,36.5,17
20.2,40.1,0,13.4,13,E,67,E,SSW,1,1,No,0,No,33.15,1008.2,28.5,21
22.5,33.7,0,12,13.1,SSE,52,SW,SW,0,0,No,0,No,29.25,1008.45,39,28.5
15.7,31.8,0,14.2,12.5,ESE,44,ESE,SSE,0,1,No,0,No,25.85,1015.2,29,24
17.3,33.8,0,7.2,12.7,E,43,E,SW,5,0,No,0,No,27.8,1008.6,33,26
16.7,29.9,0,10.6,11.2,E,43,S,SW,4,1,No,0,No,24.9,1008.6,47.5,29
12.6,27.6,0,10,12.9,SE,63,SSE,SSE,1,5,No,0,No,23,1017.15,24,25
14.4,28.8,0,10.8,12.5,E,61,ENE,SSE,7,7,No,0,No,23.5,1016.4,25,22
10.5,33.3,0,8.2,9.5,NE,37,NE,SW,4,4,No,0,No,28.65,1007.6,18.5,21
16.2,25.3,0,8.4,6.6,WNW,35,WSW,W,6,7,No,0,No,22,1009.7,55.5,16.5
18.1,27.4,0,5.6,9.9,WSW,30,SW,WSW,5,1,No,0,No,24.4,1015.1,52.5,13
17.8,34.9,0,7,10.1,SW,41,ESE,WSW,6,7,No,0,No,30.3,1013.25,31.5,19.5
17.5,36.6,0,11,12.2,ENE,41,NNE,WNW,1,2,No,0,No,31.9,1010.95,34.5,22
20.4,26.2,0,7.2,3.8,WNW,43,WNW,SW,8,7,No,0,No,22.75,1015.3,76,14
20.3,27.9,0,4,7.4,W,39,WSW,WSW,8,1,No,0,No,24.2,1015.05,70,14.5
16.5,33.1,0,5.2,12.3,SW,46,S,WSW,1,2,No,0,No,28.95,1012.55,48,23
18.9,33.3,0,11.2,12.9,E,48,E,WSW,0,0,No,0,No,27.25,1011.3,42.5,27
16.3,37.7,0,9.2,11.5,E,52,ENE,SW,1,7,No,0,No,31.45,1008.6,30,29
16.5,32.9,0,9.8,11.5,SW,41,S,SW,7,6,No,0,No,29.2,1008,37,17.5
18.1,32.4,0,8.8,10.6,E,48,S,W,7,7,No,0,No,26.5,1013.65,50.5,18.5
20.9,33.8,0,8,10,ESE,52,E,WSW,6,1,No,0,No,27.3,1013.7,52,29.5
17.2,36.1,0,8,11.6,W,37,E,SW,0,5,No,0,No,30.7,1012.75,43,18.5
18.8,28.7,0,8.6,6.4,SSW,37,W,WSW,3,7,No,0,No,25.45,1015.35,57,20.5
15.6,28.9,0,6.8,9.3,SW,39,SE,SSW,1,6,No,0,No,25,1016.2,51,18.5
15.6,31.3,0,7.6,12.1,S,43,E,W,2,2,No,0,No,26.2,1016.35,46,26
18.3,34.3,0,9.2,12.1,E,48,E,ESE,3,4,No,0,No,28.2,1016.8,31.5,23
15.9,36.7,0,9.4,10.9,ESE,59,ENE,SW,6,6,No,0,No,30.6,1014.95,31,20.5
21.4,39.2,0,12,12.2,E,69,E,ESE,1,0,No,0,No,32.8,1011.8,28,25.5
24.3,41.9,0,11.4,12,E,54,ENE,ESE,1,1,No,0,No,35.7,1010.65,23,18.5
27,37.5,0,13.4,7.3,E,78,E,ESE,2,6,No,0,No,33.75,1010.1,28.5,38.5
21.3,38.7,0,13.6,11.5,E,80,E,ENE,1,0,No,0,No,32.1,1013.4,30.5,38
20.5,37.2,0,15,12,E,70,ENE,ENE,1,1,No,0,No,31.25,1014.65,25,32.5
22.2,39.6,0,12,11.6,ENE,44,NE,E,0,0,No,0,No,33.95,1013.25,23.5,21.5
19.7,37.6,0,9.4,11.4,WNW,35,N,W,0,3,No,0,No,32.4,1012.5,25,12
17.4,31.4,0,9,11.4,WSW,39,S,WSW,0,0,No,0,No,27.3,1013.05,45,17.5
16.6,28,0,9,11.3,SW,54,SSE,SW,6,1,No,0,No,23.05,1016.6,45.5,30.5
12.9,27.1,0,9.4,11.1,SSE,39,SE,SSE,5,3,No,0,No,22.1,1022.05,34,21
12.8,29.5,0,7.4,11.4,ESE,44,E,E,1,1,No,0,No,24.4,1022.95,36,25
17.9,32.4,0,8.2,11.2,E,50,ENE,SE,1,3,No,0,No,26.7,1019.4,35.5,22.5
17.4,31.9,0,9.4,10.8,E,52,E,ESE,6,2,No,0,No,26.75,1019.3,36,29.5
18.1,33.1,0,9,10.5,E,69,E,E,6,3,No,0,No,27.9,1020.1,34.5,26
18.8,34.4,0,10.4,11.1,E,56,NE,ENE,4,3,No,0,No,29.1,1020.05,25,24.5
21.8,38.4,0,11,10.1,ENE,44,ENE,NNE,6,7,No,0,No,33.15,1017.65,19.5,18.5
28.6,41.1,0,11.4,7.7,NNE,43,NE,N,6,4,No,0,No,36.15,1015.65,15.5,21.5
19.8,32.5,0,8.8,0.4,WSW,35,NNW,WSW,8,7,No,0,No,26.1,1015.2,51.5,14
21.1,30.9,0,4,9.2,WSW,33,SE,WSW,6,1,No,0,No,27.25,1013.7,59,14.5
17.7,27.9,0,5.6,10.4,SW,43,SW,SW,5,5,No,0,No,25.6,1011.75,55.5,24
16.1,26.6,0,9.8,10.4,WSW,50,SSE,SW,2,1,No,0,No,23.05,1018.35,38,29
12.8,29.3,0,8.8,11.1,E,48,ENE,NNE,0,1,No,0,No,24.4,1020.6,30.5,18.5
11.6,28.9,0,6.8,9.2,SSW,39,S,SW,2,4,No,0,No,24.2,1018.1,39,17.5
14.1,25.1,0,5.4,1,W,31,S,SW,7,7,No,0,No,22,1016.1,55,16.5
12.4,30.5,0,3.2,9.9,ESE,44,ENE,WSW,2,5,No,0,No,25.4,1015.55,49,17.5
19.5,33.3,0,6,8.1,N,48,ESE,ESE,1,5,No,0,No,28.45,1015.5,43,25
20.6,33.7,0,7.6,5,N,50,E,ENE,7,7,No,43.2,Yes,28.3,1012.8,52.5,11
18.3,32.8,43.2,10,6.5,E,43,ENE,NNE,6,7,Yes,0,No,29.3,1012.15,54.5,13
17.4,27.4,0,4,9.8,WSW,37,SSW,WSW,6,1,No,0,No,24.95,1015.2,63.5,19.5
19.8,29.5,0,6.6,7.3,SE,39,S,S,7,5,No,0,No,25.2,1016,62.5,23.5
18.7,28.9,0,5,6,E,46,E,ESE,7,7,No,0,No,24.75,1012.9,54.5,17.5
19,25.1,0,3.6,2.5,SW,48,SSW,SW,8,7,No,0,No,22.65,1011.85,65.5,25
14.9,26.3,0,6,11,SSW,41,SE,S,1,1,No,0,No,22.55,1019.5,39,15.5
13,29.3,0,6.4,11,E,54,ENE,ENE,0,0,No,0,No,24.7,1020.2,38,24
14.7,32.5,0,6.8,10.2,ENE,39,NE,WSW,1,7,No,0,No,28.15,1014.65,22,22
13,29.9,0,6.6,10.6,SE,48,SSE,SSE,1,1,No,0,No,25.2,1015.65,45.5,19.5
17.4,29.8,0,6,10.9,SE,52,ESE,ESE,1,1,No,0,No,25.5,1013.4,43.5,22.5
16.7,29.5,0,7.2,10.2,SW,37,NE,WSW,2,1,No,0,No,25.4,1007.35,48.5,19.5
18.2,22.9,0,7.6,8.9,S,48,SSW,SW,5,1,No,0.6,No,21.1,1012.25,48.5,30.5
17.2,23.5,0.6,6.8,9.1,WSW,50,SW,SSW,4,7,No,0,No,20.35,1011.6,61,25
10.6,23.8,0,4,5.6,WSW,30,NNE,WSW,3,7,No,0,No,20.35,1011.05,64,15
15.5,26.3,0,3.6,5.5,SW,33,ENE,WSW,7,3,No,0,No,21.75,1006.45,57.5,13
11.1,29.9,0,3,9.8,WSW,35,N,SW,0,1,No,0,No,24.1,1013.15,49.5,15
12.8,25.7,0,5.6,10.4,SSW,37,SW,W,0,2,No,0,No,22.45,1017.25,61,15.5
15.7,25.6,0,5.6,8.7,WSW,41,S,SW,2,1,No,0,No,20.65,1017.5,60,21.5
12.6,24.8,0,5.4,10.2,S,31,SE,SSE,2,1,No,0,No,21,1020.7,41,15
13.1,30.3,0,4.8,9.9,ENE,44,NE,WNW,5,8,No,0.8,No,24.05,1014.4,37.5,28
16.3,18.5,0.8,5.8,0,WSW,31,W,N,8,8,No,3.4,Yes,16.55,1008.85,83,11
11.6,24.2,3.4,1.6,4.4,N,50,NE,NNE,4,5,Yes,11.6,Yes,20.9,1008.25,51,28.5
14.6,23.6,11.6,1.2,8.5,NNW,59,N,NW,2,6,Yes,1.2,Yes,20.6,1008.05,65,37
15.6,22.4,1.2,4.6,4.5,W,50,N,NW,5,7,Yes,5.6,Yes,19.65,1012.45,76,22.5
13.8,24.4,5.6,2.2,10.3,SSW,30,N,W,3,6,Yes,0,No,21.4,1014.85,67.5,15
11.1,26.9,0,4.2,8.8,E,57,ENE,E,7,7,No,0,No,22.25,1017.45,52.5,20.5
16.3,32.5,0,5.2,10.5,E,50,ENE,S,1,1,No,0,No,26.3,1013.35,39.5,19.5
17.6,28.1,0,5.2,10.5,SSW,31,ESE,W,0,0,No,0,No,25,1010.75,46.5,11.5
15.1,25,0,5,9.2,WSW,31,SSE,WSW,2,1,No,0,No,21.8,1014.05,69.5,14.5
11.4,24.8,0,4.2,5,S,37,S,SSW,7,3,No,0,No,21.1,1016.45,68,16.5
14.5,20.9,0,3.6,0.3,SSW,35,SSE,SW,7,6,No,0,No,19.2,1018,65,13
7.5,22.8,0,1.8,9.5,SW,35,NNW,SW,3,5,No,0,No,18.95,1021.3,54.5,13
8.2,24.8,0,3.4,10.2,ENE,39,ENE,E,2,1,No,0,No,19.3,1022.3,37.5,22.5
9,26.6,0,5,10.4,ENE,33,ENE,WSW,0,1,No,0,No,20.95,1017.15,32.5,21
8.4,24.7,0,4.6,10.4,SW,31,S,SSW,1,0,No,0,No,20.75,1025.6,55.5,13
9.2,26.6,0,4.4,10.1,ENE,35,ENE,WSW,0,0,No,0,No,21.15,1026.4,42,16.5
7.3,29.6,0,4.4,8.2,ENE,31,ENE,SW,1,7,No,0,No,24.1,1021.7,32.5,11
10.5,29.5,0,4.2,8.2,WSW,28,ENE,W,2,7,No,0,No,23.8,1017.5,33.5,11
11.4,23.3,0,3.2,4.2,WSW,30,N,WSW,8,7,No,0.6,No,19,1021.95,78,11
11.3,22,0.6,3.4,3.6,S,28,SSE,S,7,3,No,0,No,19.1,1026,72.5,14
9.7,24.2,0,2.6,9.8,E,43,ENE,WSW,0,5,No,0,No,19.4,1022.35,49,24
7.9,22.9,0,3.4,6,SW,33,N,SSW,1,5,No,0,No,19.35,1021.15,59.5,14
9.8,21.9,0,3.6,9.8,E,43,E,ESE,0,0,No,0,No,17.85,1025.65,41,26
7.4,25.8,0,3.4,9.8,ENE,35,E,NE,0,0,No,0,No,19.8,1023.9,38,17.5
4.7,25.9,0,2.6,8.9,SSW,33,NE,SSW,1,0,No,0,No,21,1022.1,34.5,16.5
10.1,29.5,0,3.8,9.5,ENE,33,ENE,SW,0,0,No,0,No,22.9,1020.5,32,19.5
8.7,26.9,0,4.6,9.8,ENE,28,NE,SW,2,5,No,0,No,22.2,1016.9,28,15
5.9,22.9,0,4.2,9.3,SSW,43,ENE,SSW,2,3,No,0,No,18.05,1016.3,69,18
4.7,20.2,0,2.8,7.5,E,39,ESE,ESE,6,1,No,0,No,17.55,1022.15,43,21
6.7,23,0,3.6,9.5,E,52,NE,NE,3,0,No,0,No,18.15,1020,40.5,19.5
8.4,23.1,0,3,9.5,NE,37,N,WSW,1,4,No,19.6,Yes,20.1,1012.7,50.5,15.5
10,16.6,19.6,4.8,1.4,W,56,SSW,SSE,7,7,Yes,0,No,14.4,1011.1,79,19.5
2.5,18.4,0,1,9.4,SSW,39,N,S,1,3,No,0,No,13.65,1019.75,58.5,13
1.1,19.2,0,2.6,8.2,SE,26,NE,S,1,3,No,0,No,14.05,1020.25,58.5,12
7.1,20.7,0,2.2,5.5,N,24,N,NNE,2,6,No,0,No,15.4,1018.1,62,6.5
5.7,22.8,0,3.2,8.4,ENE,35,ENE,NE,6,6,No,0,No,18.4,1016.45,41.5,17
11.8,24.6,0,2.8,6.7,ENE,41,ENE,WNW,2,7,No,0,No,19.85,1009.7,32,15.5
9.5,22.7,0,2.2,9.4,WSW,24,NNE,WSW,1,1,No,0,No,19.1,1012.75,59.5,12
7.5,27.8,0,3,9.4,ENE,37,ENE,NNE,1,1,No,0,No,22.3,1013.65,39,20.5
